Date,Open,High,Low,Close,Volume
2010-04-22,119.84,121.17,119.13,121.02,217053442
2010-04-23,120.95,121.86,120.63,121.79,157952904
2010-04-26,121.85,122.12,121.23,121.35,128503526
2010-04-27,120.69,121.27,118.25,118.43,319490055
2010-04-28,119.06,119.68,118.28,119.35,260858013
2010-04-29,120.12,121.11,120.07,120.85,173403067
2010-04-30,120.89,121.01,118.78,118.86,243566503
2010-05-03,119.39,120.68,119.2,120.36,165779303
2010-05-04,119.02,119.03,116.92,117.58,315600227
2010-05-05,116.51,117.8,115.97,116.82,285775282
2010-05-06,116.25,117.0,106.13,112.74,569347387
2010-05-07,112.77,113.76,109.58,111.0,585016620
2010-05-10,115.87,116.65,114.92,116.17,339405817
2010-05-11,115.07,117.36,114.92,115.83,275150530
2010-05-12,116.33,117.61,116.09,117.47,198610922
2010-05-13,117.2,117.67,115.89,116.02,209054765
2010-05-14,115.1,115.33,112.87,113.92,309838200
2010-05-17,114.18,114.51,111.78,113.91,302412076
2010-05-18,114.9,115.22,112.03,112.43,336263031
2010-05-19,111.75,112.77,110.37,111.74,357395387
2010-05-20,109.44,109.89,107.48,107.55,461299151
2010-05-21,105.96,109.38,105.64,109.03,446458865
2010-05-24,108.5,109.38,107.61,107.7,236939723
2010-05-25,105.18,107.87,104.38,107.8,346668886
2010-05-26,108.53,109.47,106.86,107.17,305215403
2010-05-27,109.22,110.8,108.79,110.79,246903469
2010-05-28,110.67,110.68,108.85,109.44,227442685
2010-06-01,108.34,109.95,107.38,107.52,249503926
2010-06-02,108.06,110.34,107.61,110.28,207115458
2010-06-03,110.68,111.06,109.59,110.7,202921965
2010-06-04,108.64,109.33,106.47,106.94,303257186
2010-06-07,107.17,107.61,105.41,105.49,226645501
2010-06-08,105.61,106.83,104.65,106.57,328152629
2010-06-09,107.26,108.28,105.66,105.99,234619553
2010-06-10,107.86,109.28,107.69,109.19,262038971
2010-06-11,108.21,109.75,108.13,109.68,176469285
2010-06-14,110.59,111.12,109.4,109.57,185513847
2010-06-15,110.36,112.1,110.09,111.95,199033417
2010-06-16,111.46,112.42,111.2,111.96,183558599
2010-06-17,112.29,112.33,111.06,112.14,231754413
2010-06-18,111.81,112.13,111.37,111.66,147605456
2010-06-21,113.14,113.2,110.79,111.41,189325476
2010-06-22,111.43,111.9,109.42,109.57,209071401
2010-06-23,109.62,110.02,108.48,109.26,232709298
2010-06-24,108.68,108.83,107.14,107.47,233370748
2010-06-25,107.74,108.42,106.77,107.95,198008813
2010-06-28,108.03,108.32,107.15,107.49,147292823
2010-06-29,106.04,106.06,103.56,104.2,333792138
2010-06-30,103.9,104.88,102.88,103.22,240155366
2010-07-01,103.18,103.49,101.14,102.81,333948813
2010-07-02,103.12,103.42,101.62,102.2,184630972
2010-07-06,103.65,104.37,101.88,102.86,217611751
2010-07-07,103.11,106.24,103.03,106.15,221557775
2010-07-08,106.93,107.28,105.91,107.17,183720137
2010-07-09,107.13,107.96,106.93,107.93,124564547
2010-07-12,107.62,108.24,107.15,108.03,119020688
2010-07-13,109.17,110.09,108.93,109.66,183345379
2010-07-14,109.32,110.07,108.87,109.67,162674552
2010-07-15,109.58,110.06,108.17,109.68,201307149
2010-07-16,109.06,109.16,106.45,106.63,248223518
2010-07-19,107.08,107.63,106.22,107.29,161887549
2010-07-20,105.85,108.56,105.82,108.48,215127960
2010-07-21,109.05,109.07,106.63,107.07,230027718
2010-07-22,108.33,109.94,108.33,109.48,218860157
2010-07-23,109.26,110.56,108.93,110.41,192641111
2010-07-26,110.56,111.67,110.29,111.57,147222199
2010-07-27,112.15,112.29,111.11,111.55,179718422
2010-07-28,111.37,111.66,110.46,110.8,139676159
2010-07-29,111.51,111.82,109.42,110.29,188354458
2010-07-30,109.2,110.86,108.98,110.27,189667997
2010-08-02,112.01,112.94,111.54,112.76,145317471
2010-08-03,112.5,112.77,111.85,112.22,130643614
2010-08-04,112.5,113.11,112.16,112.97,132448474
2010-08-05,112.31,112.91,112.08,112.85,118412553
2010-08-06,111.76,112.57,110.92,112.41,192589474
2010-08-09,112.94,113.18,112.32,113.01,89710689
2010-08-10,112.08,112.98,111.38,112.39,206287943
2010-08-11,110.69,110.69,109.12,109.3,219264412
2010-08-12,107.62,109.02,107.6,108.6,187028334
2010-08-13,108.27,108.95,108.18,108.28,128491825
2010-08-16,107.56,108.61,107.18,108.26,128663908
2010-08-17,109.16,110.39,108.88,109.59,145307620
2010-08-18,109.53,110.38,108.91,109.78,154569684
2010-08-19,109.23,109.49,107.43,107.88,217668677
2010-08-20,107.52,107.7,106.75,107.53,164263849
2010-08-23,108.0,108.57,107.07,107.13,135275833
2010-08-24,105.88,106.39,104.98,105.56,228100949
2010-08-25,104.93,106.34,104.3,105.88,205812863
2010-08-26,106.4,106.58,104.88,105.23,180709953
2010-08-27,105.83,106.97,104.31,106.82,215621134
2010-08-30,106.54,106.91,105.3,105.34,129802797
2010-08-31,104.88,105.98,104.49,105.47,207994986
2010-09-01,106.74,108.61,106.67,108.44,218692218
2010-09-02,108.69,109.49,108.49,109.47,136593872
2010-09-03,110.58,110.99,109.95,110.92,164269500
2010-09-07,110.39,110.51,109.55,109.68,115959632
2010-09-08,109.85,110.85,109.81,110.41,122759786
2010-09-09,111.63,111.68,110.62,110.94,123066497
2010-09-10,111.13,111.61,110.87,111.54,101964504
2010-09-13,112.61,112.95,112.13,112.72,138847600
2010-09-14,112.54,113.29,112.08,112.65,169752501
2010-09-15,112.28,113.21,111.98,113.14,135433895
2010-09-16,112.71,113.12,112.35,113.1,165464005
2010-09-17,113.0,113.15,112.18,112.51,163422582
2010-09-20,112.87,114.46,112.62,114.23,165915393
2010-09-21,114.3,114.84,113.51,114.0,211066069
2010-09-22,113.81,114.43,113.1,113.43,162196256
2010-09-23,112.45,113.67,112.19,112.5,168335090
2010-09-24,113.73,114.9,113.65,114.79,154008044
2010-09-27,114.82,114.99,114.17,114.32,107216443
2010-09-28,114.42,115.04,113.19,114.67,174697792
2010-09-29,114.44,114.9,114.02,114.41,149678645
2010-09-30,115.08,115.79,113.59,114.12,232277380
2010-10-01,114.99,115.12,113.93,114.61,143224066
2010-10-04,114.36,114.85,113.18,113.75,143395829
2010-10-05,114.84,116.32,114.67,116.05,194332138
2010-10-06,116.05,116.33,115.56,116.06,121660574
2010-10-07,116.5,116.53,115.19,115.89,140415077
2010-10-08,116.04,116.86,115.61,116.56,136003134
2010-10-11,116.77,116.97,116.25,116.66,88810641
2010-10-12,116.28,117.35,115.65,116.99,143770924
2010-10-13,117.62,118.55,117.38,117.88,162739555
2010-10-14,117.81,118.01,116.72,117.55,176271612
2010-10-15,118.27,118.35,116.76,117.72,202366646
2010-10-18,117.77,118.66,117.52,118.55,119032748
2010-10-19,117.22,117.85,116.02,116.71,221000327
2010-10-20,116.97,118.44,116.87,117.87,169446252
2010-10-21,118.42,119.08,117.21,118.12,195073757
2010-10-22,118.29,118.53,118.0,118.38,95874689
2010-10-25,119.19,119.76,118.61,118.69,124389435
2010-10-26,118.08,118.84,117.87,118.73,136058914
2010-10-27,117.84,118.51,117.26,118.38,167955941
2010-10-28,119.04,119.11,117.83,118.4,143823805
2010-10-29,118.27,118.71,118.07,118.53,124560631
2010-11-01,119.15,119.75,117.85,118.53,145231041
2010-11-02,119.41,119.75,119.1,119.49,127371600
2010-11-03,119.63,120.02,118.45,120.01,188790367
2010-11-04,121.3,122.32,121.13,122.26,183902380
2010-11-05,122.36,122.92,122.18,122.74,149833645
2010-11-08,122.33,122.69,121.94,122.54,123981989
2010-11-09,122.82,122.94,121.12,121.6,161563427
2010-11-10,121.56,122.16,120.66,122.09,192884353
2010-11-11,121.03,121.82,120.69,121.66,141083466
2010-11-12,120.81,121.35,119.65,120.18,203211051
2010-11-15,120.57,121.05,119.98,120.04,135801020
2010-11-16,119.33,119.49,117.59,118.12,243870180
2010-11-17,118.21,118.7,117.86,118.21,144016027
2010-11-18,119.35,120.39,119.35,120.02,139883399
2010-11-19,119.92,120.34,119.25,120.26,119156212
2010-11-22,119.72,120.24,118.77,120.19,150117203
2010-11-23,118.79,119.02,117.99,118.42,175335182
2010-11-24,119.25,120.23,119.17,120.19,113831826
2010-11-26,119.14,119.81,119.03,119.27,56088364
2010-11-29,118.51,119.48,117.74,119.16,186493230
2010-11-30,117.96,119.17,117.81,118.48,185923239
2010-12-01,120.25,121.24,120.19,121.0,138468755
2010-12-02,121.17,122.65,121.14,122.57,153312536
2010-12-03,122.15,123.03,122.11,122.86,112949149
2010-12-06,122.64,123.04,122.5,122.74,84112951
2010-12-07,123.97,124.01,122.76,122.83,160822937
2010-12-08,122.97,123.38,122.41,123.29,120939312
2010-12-09,123.94,124.02,123.16,123.82,110524832
2010-12-10,124.12,124.6,123.73,124.5,96823273
2010-12-13,125.04,125.2,124.52,124.56,102916423
2010-12-14,124.79,125.23,124.29,124.65,127061129
2010-12-15,124.49,124.93,123.89,124.12,125961401
2010-12-16,124.22,124.91,123.75,124.82,157753417
2010-12-17,124.05,124.46,123.82,124.38,105024844
2010-12-20,124.62,124.9,123.99,124.57,91230312
2010-12-21,125.0,125.47,124.88,125.39,73500780
2010-12-22,125.54,125.82,125.41,125.79,62932866
2010-12-23,125.63,125.77,125.29,125.61,58830089
2010-12-27,125.09,125.77,125.04,125.65,51912786
2010-12-28,125.93,125.95,125.5,125.8,49262784
2010-12-29,125.96,126.2,125.9,125.92,46307819
2010-12-30,125.81,126.13,125.53,125.72,59362453
2010-12-31,125.53,125.87,125.34,125.78,71169974
2011-01-03,126.73,127.6,126.66,127.01,112417364
2011-01-04,127.3,127.37,126.19,126.93,117330516
2011-01-05,126.57,127.72,126.47,127.64,110956559
2011-01-06,127.7,127.83,127.01,127.39,98800243
2011-01-07,127.55,127.77,126.16,127.13,132033948
2011-01-10,126.59,127.16,126.2,127.01,102726986
2011-01-11,127.45,127.74,126.95,127.43,100122850
2011-01-12,128.25,128.71,127.99,128.64,90853228
2011-01-13,128.61,128.69,128.05,128.45,101801231
2011-01-14,128.17,129.33,128.11,129.28,96551177
2011-01-18,129.21,129.64,129.03,129.53,97195465
2011-01-19,129.43,129.5,127.91,128.27,138452706
2011-01-20,127.93,128.39,127.14,128.14,151691232
2011-01-21,128.85,129.17,128.23,128.36,131335477
2011-01-24,128.31,129.25,128.26,129.16,88339067
2011-01-25,128.77,129.2,128.11,129.16,148176299
2011-01-26,129.44,130.05,129.23,129.69,113752687
2011-01-27,129.65,130.21,129.47,130.03,107115837
2011-01-28,130.17,130.35,127.51,127.72,221182337
2011-01-31,128.05,128.78,127.76,128.67,123710397
2011-02-01,129.44,130.97,129.39,130.71,141489397
2011-02-02,130.46,130.84,130.33,130.48,101182676
2011-02-03,130.27,130.98,129.57,130.76,119265099
2011-02-04,130.85,131.2,130.23,131.17,96574018
2011-02-07,131.44,132.4,131.43,132.0,92312617
2011-02-08,132.13,132.64,131.73,132.59,84631958
2011-02-09,132.2,132.63,131.61,132.32,122808924
2011-02-10,131.61,132.47,131.3,132.33,131988116
2011-02-11,131.8,133.28,131.77,133.15,114245978
2011-02-14,133.07,133.54,132.89,133.43,75442998
2011-02-15,133.05,133.22,132.66,133.04,96473771
2011-02-16,133.47,134.01,133.19,133.82,112514786
2011-02-17,133.43,134.43,133.34,134.22,90526975
2011-02-18,134.32,134.69,134.06,134.57,109026773
2011-02-22,133.11,133.86,131.48,131.8,193712343
2011-02-23,131.72,132.07,130.21,131.01,192006664
2011-02-24,130.86,131.44,129.7,130.92,201673410
2011-02-25,131.47,132.41,131.4,132.32,104682889
2011-02-28,132.84,133.32,132.38,133.15,106909359
2011-03-01,133.68,133.68,130.89,130.89,169595915
2011-03-02,130.79,131.81,130.6,131.16,161826340
2011-03-03,132.39,133.62,132.39,133.47,135154955
2011-03-04,133.37,133.48,131.6,132.47,198750826
2011-03-07,132.8,133.15,130.74,131.37,160082351
2011-03-08,131.67,133.0,131.07,132.56,125693247
2011-03-09,132.34,132.79,131.6,132.39,123778259
2011-03-10,131.04,131.04,129.81,129.93,212776860
2011-03-11,129.49,131.31,129.49,130.84,171495590
2011-03-14,130.03,130.48,129.06,130.05,194998514
2011-03-15,126.7,129.33,126.51,128.56,236582783
2011-03-16,128.18,128.57,125.28,126.21,414607812
2011-03-17,128.01,128.39,127.1,127.85,193507431
2011-03-18,128.84,128.88,127.51,127.76,188607766
2011-03-21,129.41,130.01,129.2,129.74,133722411
2011-03-22,129.76,129.88,129.17,129.3,99916388
2011-03-23,128.96,130.0,128.32,129.64,126368332
2011-03-24,130.46,131.08,129.68,130.9,124919412
2011-03-25,131.22,131.86,130.95,131.29,130636077
2011-03-28,131.57,131.92,130.94,130.94,76324619
2011-03-29,130.89,131.89,130.44,131.86,112305617
2011-03-30,132.58,133.15,132.36,132.7,110691781
2011-03-31,132.63,132.96,132.46,132.51,107390884
2011-04-01,133.45,133.77,132.84,133.15,132462581
2011-04-04,133.48,133.67,132.88,133.24,87692371
2011-04-05,132.95,133.83,132.94,133.24,102189817
2011-04-06,133.85,134.0,133.12,133.66,102531525
2011-04-07,133.39,133.94,132.66,133.32,166665573
2011-04-08,133.88,133.99,132.31,132.86,122011059
2011-04-11,133.01,133.45,132.14,132.47,105116572
2011-04-12,131.71,131.97,130.99,131.45,147011475
2011-04-13,132.09,132.18,130.97,131.45,131494341
2011-04-14,130.69,131.76,130.27,131.56,132675697
2011-04-15,131.78,132.37,131.41,132.12,127204358
2011-04-18,130.53,130.81,129.51,130.53,175212323
2011-04-19,130.75,131.35,130.44,131.28,103007172
2011-04-20,132.88,133.39,132.8,133.16,123308092
2011-04-21,133.75,133.83,133.35,133.74,90235439
2011-04-25,133.66,133.85,133.2,133.62,51582371
2011-04-26,134.05,135.05,133.91,134.79,116407987
2011-04-27,135.05,135.87,134.5,135.63,95956938
2011-04-28,135.42,136.29,135.41,136.04,101543480
2011-04-29,136.14,136.57,135.98,136.54,85741363
2011-05-02,137.1,137.18,135.95,136.25,103821177
2011-05-03,135.94,136.19,135.05,135.71,108602242
2011-05-04,135.7,135.73,134.24,134.86,158575567
2011-05-05,134.09,134.94,133.02,133.63,188183223
2011-05-06,134.88,135.62,133.68,134.2,184218970
2011-05-09,134.2,135.11,133.98,134.72,101087402
2011-05-10,135.15,136.11,135.01,135.87,96564068
2011-05-11,135.64,135.69,133.82,134.45,169055758
2011-05-12,134.07,135.36,133.39,135.1,151731104
2011-05-13,135.17,135.33,133.57,134.04,137536979
2011-05-16,133.54,134.6,132.97,133.19,123693366
2011-05-17,132.7,133.35,132.12,133.17,169691578
2011-05-18,133.26,134.5,132.95,134.38,113414741
2011-05-19,134.79,135.02,133.94,134.66,107562279
2011-05-20,134.31,134.52,133.36,133.67,151825718
2011-05-23,131.99,132.46,131.59,132.04,146936625
2011-05-24,132.42,132.73,131.7,131.95,125130970
2011-05-25,131.38,132.93,131.38,132.37,126797102
2011-05-26,132.0,133.24,131.78,133.01,141163316
2011-05-27,133.39,133.87,133.19,133.54,104585597
2011-05-31,134.78,134.9,133.84,134.89,137873991
2011-06-01,134.52,134.6,131.76,131.85,191089527
2011-06-02,131.98,132.23,130.96,131.69,171255274
2011-06-03,130.16,131.42,130.08,130.4,175974272
2011-06-06,130.09,130.36,128.87,129.05,150447026
2011-06-07,129.67,130.07,128.85,128.85,140942241
2011-06-08,128.77,129.19,128.18,128.4,172442254
2011-06-09,128.77,129.93,128.46,129.4,124608303
2011-06-10,128.83,128.93,127.26,127.56,200759581
2011-06-13,127.89,128.24,127.05,127.67,166838405
2011-06-14,128.88,129.77,128.82,129.32,135441318
2011-06-15,128.26,128.65,126.68,127.02,253954829
2011-06-16,127.09,127.97,126.32,127.28,235033145
2011-06-17,127.91,127.94,126.62,127.02,196654705
2011-06-20,126.6,127.97,126.58,127.7,118761833
2011-06-21,128.34,129.7,128.19,129.42,156360187
2011-06-22,129.05,129.81,128.59,128.7,149249226
2011-06-23,127.09,128.37,126.19,128.29,235834402
2011-06-24,128.28,128.37,126.62,126.81,164159526
2011-06-27,126.91,128.43,126.64,127.94,136843451
2011-06-28,128.43,129.63,128.27,129.61,140874843
2011-06-29,130.16,130.92,129.71,130.75,194592323
2011-06-30,131.15,132.18,130.99,131.97,175250888
