Date,Open,High,Low,Close,Volume
2004-04-05,93.95,94.37,93.51,94.18,3751000
2004-04-06,93.6,93.79,93.02,93.66,3983900
2004-04-07,93.37,93.58,92.51,93.24,3971500
2004-04-08,94.0,94.39,92.55,93.0,3841300
2004-04-12,93.5,94.36,93.4,93.8,3103600
2004-04-13,93.79,94.04,92.5,92.96,4922600
2004-04-14,92.1,93.82,92.1,93.82,4989900
2004-04-15,93.8,94.09,93.06,93.97,6189000
2004-04-16,92.3,92.35,91.04,92.21,10774900
2004-04-19,91.9,92.8,91.19,91.95,3949900
2004-04-20,92.0,92.48,90.75,90.76,4275700
2004-04-21,91.15,91.42,90.69,91.38,4262200
2004-04-22,90.5,91.51,89.7,90.75,7905100
2004-04-23,91.0,91.61,90.36,91.39,4673300
2004-04-26,90.75,91.56,90.35,90.45,4286800
2004-04-27,90.65,91.99,90.56,91.15,4562500
2004-04-28,90.3,90.98,90.21,90.39,4562500
2004-04-29,90.01,90.26,88.19,89.13,7470300
2004-04-30,89.01,98.71,88.01,88.17,4673500
2004-05-03,88.13,88.52,87.2,87.96,5415700
2004-05-04,88.02,89.74,88.0,88.94,5482200
2004-05-05,89.75,89.75,88.43,88.9,3974500
2004-05-06,88.1,89.1,87.59,88.3,4492600
2004-05-07,87.75,89.4,87.62,88.11,5284100
2004-05-10,87.6,88.1,86.37,86.94,6432200
2004-05-11,87.2,88.15,86.82,87.19,6270100
2004-05-12,87.25,87.25,85.12,86.75,8227200
2004-05-13,86.79,87.41,86.26,87.15,4990900
2004-05-14,86.65,87.35,86.07,86.37,4886200
2004-05-17,85.3,86.03,85.05,85.47,5062500
2004-05-18,86.08,86.49,85.53,86.06,4353200
2004-05-19,87.4,88.88,86.5,87.05,7230300
2004-05-20,87.06,87.95,87.05,87.34,3862000
2004-05-21,87.59,88.18,86.91,87.2,4923500
2004-05-24,87.75,87.84,86.55,87.1,3663500
2004-05-25,86.75,88.92,86.55,88.71,5223200
2004-05-26,88.64,88.85,88.04,88.45,4220400
2004-05-27,88.75,89.08,87.98,88.59,3990600
2004-05-28,88.48,88.85,88.25,88.61,2436200
2004-06-01,88.0,88.48,87.3,88.15,4631500
2004-06-02,88.64,88.64,87.89,88.01,3853300
2004-06-03,87.85,88.1,87.42,87.5,2882300
2004-06-04,87.95,88.49,87.5,87.63,3680400
2004-06-07,88.75,88.99,88.01,88.64,3702300
2004-06-08,88.64,90.5,88.4,89.89,5313300
2004-06-09,89.9,90.55,89.81,90.09,4792500
2004-06-10,90.23,90.75,89.89,90.43,3384300
2004-06-14,90.05,90.58,89.62,90.07,3865800
2004-06-15,90.49,91.21,90.23,90.52,4344800
2004-06-16,90.25,90.93,90.09,90.38,3140000
2004-06-17,90.5,90.56,90.07,90.45,4219400
2004-06-18,90.2,90.8,89.9,90.04,5299500
2004-06-21,90.4,90.43,87.13,89.53,3681300
2004-06-22,89.28,90.24,89.13,90.09,3867700
2004-06-23,90.1,90.84,89.84,90.78,4105000
2004-06-24,90.28,90.92,89.84,90.01,3837000
2004-06-25,89.95,90.23,88.94,89.44,4233400
2004-06-28,89.71,89.9,88.36,88.71,4094800
2004-06-29,88.35,88.49,87.9,88.35,4197200
2004-06-30,88.3,88.5,87.7,88.2,4038000
2004-07-01,88.28,88.44,86.57,87.46,4831300
2004-07-02,87.45,87.55,86.6,87.02,2742000
2004-07-06,86.5,86.73,85.13,85.76,6192300
2004-07-07,85.3,85.94,85.05,85.32,5334100
2004-07-08,85.0,85.01,83.6,83.65,7301600
2004-07-09,84.4,84.5,83.51,83.9,6476400
2004-07-12,84.0,85.25,83.42,84.94,5818000
2004-07-13,85.9,86.09,84.95,85.28,5706600
2004-07-14,84.84,85.24,83.78,84.12,6122000
2004-07-15,84.13,84.63,83.61,84.08,6528700
2004-07-16,86.05,86.48,75.9,84.4,10228600
2004-07-19,84.5,85.85,84.4,85.27,7483000
2004-07-20,85.63,86.49,85.3,86.35,5534200
2004-07-21,86.75,87.11,85.31,85.32,5022500
2004-07-22,85.0,86.4,84.68,86.03,5734600
2004-07-23,85.7,86.06,84.5,84.91,3895000
2004-07-26,84.85,85.58,84.51,85.18,4384500
2004-07-27,85.6,86.3,85.45,85.93,3908900
2004-07-28,85.88,86.28,84.88,85.93,5435100
2004-07-29,86.25,87.22,86.23,86.79,4119900
2004-07-30,86.45,87.4,86.39,87.05,3264000
2004-08-02,86.87,87.39,86.42,86.75,3225600
2004-08-03,86.7,86.8,85.44,85.65,3788200
2004-08-04,85.3,86.65,85.25,85.94,4022500
2004-08-05,85.97,86.42,85.01,85.15,3686700
2004-08-06,84.38,84.76,83.42,83.52,5134800
2004-08-09,83.48,83.96,82.87,83.58,3405400
2004-08-10,84.0,84.94,83.81,84.93,4458100
2004-08-11,83.7,83.98,83.1,83.69,5151600
2004-08-12,83.05,86.35,81.9,82.23,6874600
2004-08-13,82.54,83.94,82.51,83.85,5825100
2004-08-16,83.7,84.56,83.51,84.06,4032100
2004-08-17,84.1,84.54,83.66,84.06,3555700
2004-08-18,83.6,85.12,83.57,85.11,4297200
2004-08-19,84.75,85.35,84.45,84.79,4097000
2004-08-20,84.52,85.25,84.52,85.22,4179200
2004-08-23,85.23,85.45,84.66,84.76,4282900
2004-08-24,85.0,85.15,84.35,84.75,2583700
2004-08-25,85.0,85.27,84.55,85.08,4276200
2004-08-26,85.0,85.04,84.69,84.69,3010400
2004-08-27,84.65,84.95,84.59,84.93,2310500
2004-08-30,84.57,84.99,84.39,84.39,2064000
2004-08-31,84.55,84.67,83.65,84.67,2748800
2004-09-01,84.05,85.09,84.01,84.26,4619800
2004-09-02,84.22,84.78,83.85,84.63,3261300
2004-09-03,84.3,84.69,83.96,84.45,3059500
2004-09-07,84.7,85.44,84.15,84.93,3899000
2004-09-08,84.9,86.51,84.65,85.76,5350500
2004-09-09,85.86,86.79,85.86,86.4,4277200
2004-09-10,86.43,87.0,86.25,86.83,3609400
2004-09-13,87.0,87.28,86.08,86.48,4399500
2004-09-14,86.6,86.88,86.15,86.74,4142700
2004-09-15,86.39,86.5,85.89,86.38,4356800
2004-09-16,86.2,86.96,85.93,86.12,3034200
2004-09-17,86.4,86.5,85.44,85.65,5529000
2004-09-20,85.4,86.43,85.4,85.67,4315600
2004-09-21,85.7,86.11,84.99,85.75,3954000
2004-09-22,85.35,85.44,84.17,84.24,4801400
2004-09-23,84.04,84.27,83.24,83.87,4558400
2004-09-24,83.8,84.74,83.78,84.43,4754500
2004-09-27,84.1,84.44,83.98,84.19,4399000
2004-09-28,84.35,84.65,83.88,84.5,3741200
2004-09-29,84.48,84.94,84.15,84.88,3753700
2004-09-30,85.14,85.98,85.01,85.6,4294100
2004-10-01,85.95,86.98,85.74,86.69,4242800
2004-10-04,87.0,88.1,86.72,87.13,4680000
2004-10-05,87.95,88.03,87.13,87.39,4971100
2004-10-06,87.14,88.1,87.1,88.1,3845000
2004-10-07,88.04,88.1,87.4,87.45,2894500
2004-10-08,87.43,87.91,86.51,86.74,4137900
2004-10-11,86.77,87.2,86.27,86.63,2809200
2004-10-12,86.02,86.2,85.58,86.02,4509300
2004-10-13,86.26,86.48,84.43,84.95,6523700
2004-10-14,84.75,84.98,84.3,84.76,4127800
2004-10-15,84.78,85.25,84.6,84.66,5685000
2004-10-18,84.3,86.15,84.29,85.92,6063400
2004-10-19,88.2,89.73,88.0,89.17,13553600
2004-10-20,88.45,89.19,88.29,88.82,6501400
2004-10-21,88.4,88.76,87.66,88.11,6045500
2004-10-22,88.22,88.45,87.29,87.46,5431600
2004-10-25,87.36,88.9,87.31,88.48,5236700
2004-10-26,88.33,89.57,88.25,88.99,6736100
2004-10-27,88.58,90.27,88.5,90.0,5777300
2004-10-28,89.8,90.24,89.43,89.5,3670200
2004-10-29,89.4,89.9,88.95,89.69,3822900
2004-11-01,89.33,90.6,89.23,90.21,4323300
2004-11-02,89.55,91.22,89.5,90.4,5298200
2004-11-03,91.25,91.9,90.97,91.23,6422300
2004-11-04,91.05,92.7,90.82,92.39,6260600
2004-11-05,92.4,93.52,92.4,93.26,6282000
2004-11-08,92.5,93.7,92.5,93.35,4556200
2004-11-09,93.0,93.95,93.0,93.37,4227000
2004-11-10,93.4,94.3,93.12,93.61,5857200
2004-11-11,93.6,95.22,93.54,94.87,7209600
2004-11-12,94.66,95.5,94.56,95.32,4495600
2004-11-15,95.08,96.0,94.8,95.97,4661300
2004-11-16,95.25,95.5,94.65,94.89,5230400
2004-11-17,95.3,96.63,95.3,95.53,6097300
2004-11-18,95.36,95.7,95.03,95.13,4407000
2004-11-19,94.95,95.16,94.25,94.27,5083600
2004-11-22,94.3,95.4,94.16,95.16,5629400
2004-11-23,94.7,95.37,94.55,95.27,4842900
2004-11-24,95.04,95.79,95.04,95.51,3550500
2004-11-26,95.05,95.38,94.58,94.72,2208700
2004-11-29,94.94,96.38,94.94,95.54,5457900
2004-11-30,95.15,95.65,94.26,94.26,4577800
2004-12-01,94.5,96.07,94.47,95.88,5381000
2004-12-02,95.65,96.78,95.49,95.86,4579400
2004-12-03,96.55,97.63,96.2,97.09,6829300
2004-12-06,96.88,97.9,96.65,97.65,4904000
2004-12-07,97.7,98.25,95.99,96.02,6207200
2004-12-08,96.43,97.35,95.77,96.66,5014000
2004-12-09,96.2,98.25,95.71,97.49,5420900
2004-12-10,96.1,97.99,96.1,96.6,4033800
2004-12-13,96.85,97.2,96.08,96.58,4623100
2004-12-14,96.3,97.7,96.29,97.44,4235800
2004-12-15,96.92,97.7,96.81,97.4,3747700
2004-12-16,96.8,98.15,96.8,97.39,5392200
2004-12-17,97.0,98.0,96.43,96.45,7502200
2004-12-20,96.35,97.57,96.35,96.7,4572600
2004-12-21,96.59,97.15,96.51,97.08,4674700
2004-12-22,97.35,97.98,97.29,97.7,4570400
2004-12-23,97.5,98.0,97.5,97.82,3317800
2004-12-27,97.69,97.97,97.38,97.45,2998500
2004-12-28,97.4,98.55,97.37,98.42,4056700
2004-12-29,97.81,98.47,97.8,98.23,3100200
2004-12-30,98.1,99.0,98.07,98.55,3552000
2004-12-31,98.6,98.91,98.3,98.53,2575800
2005-01-03,98.97,99.1,97.25,97.6,4867700
2005-01-04,97.74,98.42,96.52,96.75,5528100
2005-01-05,96.6,97.83,96.4,96.57,5450000
2005-01-06,96.54,96.98,96.05,96.2,4220800
2005-01-07,96.5,98.52,95.47,95.72,5793000
2005-01-10,95.78,96.09,95.24,95.69,4242200
2005-01-11,95.68,95.79,94.71,95.09,4469600
2005-01-12,95.0,95.28,94.06,95.26,4999300
2005-01-13,95.39,96.2,93.7,94.51,5136500
2005-01-14,94.01,94.25,93.55,93.97,5276000
2005-01-18,93.65,95.21,93.62,94.85,7737400
2005-01-19,94.95,95.15,92.93,93.4,7150500
2005-01-20,92.61,93.84,92.6,93.02,5572300
2005-01-21,93.0,93.3,92.23,92.37,6663100
2005-01-24,92.7,92.85,91.76,91.8,6053100
2005-01-25,91.98,92.59,91.95,92.21,4804300
2005-01-26,92.3,92.87,91.94,92.0,4778600
2005-01-27,91.5,92.22,91.44,92.01,4368400
2005-01-28,92.68,93.59,91.98,92.97,5730700
2005-01-31,93.65,93.95,93.05,93.48,4320300
2005-02-01,93.67,94.0,93.37,93.86,3430400
2005-02-02,93.78,94.35,93.63,94.3,3422800
2005-02-03,93.87,93.94,93.06,93.56,3547800
2005-02-04,93.01,94.74,93.0,94.52,3607100
2005-02-07,94.35,94.9,94.33,94.59,2649600
2005-02-08,94.21,94.64,94.16,94.19,3374200
2005-02-09,94.14,94.83,92.54,92.65,5424600
2005-02-10,92.95,93.1,92.3,92.75,4754400
2005-02-11,92.7,94.66,92.5,93.38,4027400
2005-02-14,93.16,94.02,93.16,93.64,2714800
2005-02-15,93.5,94.67,93.48,94.4,3994200
2005-02-16,94.23,95.58,94.2,94.64,3871700
2005-02-17,94.5,94.76,93.75,93.81,3822700
2005-02-18,93.75,94.25,92.55,93.27,3825200
2005-02-22,92.67,93.5,92.25,92.25,4507900
2005-02-23,92.29,92.44,91.55,92.15,4916000
2005-02-24,91.98,93.09,91.85,92.76,3803900
2005-02-25,92.35,92.74,92.29,92.7,3867700
2005-02-28,92.53,92.76,92.41,92.57,4493700
2005-03-01,92.64,93.43,92.59,93.32,3539100
2005-03-02,92.75,93.73,92.75,92.92,4243600
2005-03-03,93.15,93.21,92.2,92.33,3678000
2005-03-04,92.94,93.18,92.36,92.36,4490400
2005-03-07,92.35,93.35,91.59,91.7,6647400
2005-03-08,91.7,92.56,91.7,92.15,4804500
2005-03-09,92.02,93.0,92.01,92.45,3966500
2005-03-10,92.35,92.8,92.09,92.4,3140800
2005-03-11,92.25,92.41,91.2,91.38,4501600
2005-03-14,91.5,92.04,91.5,91.93,3513300
2005-03-15,92.0,92.27,91.2,91.38,3410600
2005-03-16,90.74,91.7,90.25,90.6,4826900
2005-03-17,90.49,90.68,89.7,89.86,5352300
2005-03-18,89.86,89.9,89.09,89.34,6442300
2005-03-21,89.42,90.28,89.27,89.52,3933700
2005-03-22,89.61,90.34,89.26,89.52,4232800
2005-03-23,89.97,91.17,89.82,90.6,5154900
2005-03-24,90.8,91.55,90.7,90.73,4217600
2005-03-28,90.71,91.63,90.62,91.08,3759500
2005-03-29,90.74,91.07,90.18,90.6,5684000
2005-03-30,90.32,90.88,90.32,90.71,4862600
2005-03-31,90.46,91.41,90.22,91.35,3786800
2005-04-01,91.49,91.76,90.04,90.39,5380800
2005-04-04,90.08,90.62,89.77,90.36,3610000
2005-04-05,90.23,90.33,89.26,89.63,4391600
2005-04-06,89.05,89.38,88.71,89.01,7340200
2005-04-07,89.0,89.65,88.1,88.38,5748900
2005-04-08,88.28,88.46,87.49,87.59,4989200
2005-04-11,87.35,87.56,86.09,86.24,7876100
2005-04-12,85.9,86.24,85.17,85.84,8037100
2005-04-13,85.76,85.97,84.24,84.55,6892600
2005-04-14,84.51,85.41,83.47,83.6,9624200
2005-04-15,79.52,79.99,76.33,76.62,26803500
2005-04-18,77.15,77.75,76.14,76.74,12265700
2005-04-19,76.98,77.2,75.25,75.46,8941700
2005-04-20,75.48,75.87,71.85,72.05,19590300
2005-04-21,72.99,74.1,72.8,74.03,15095100
2005-04-22,74.05,74.7,73.26,74.21,10040200
2005-04-25,75.24,75.72,74.05,74.61,9372600
2005-04-26,74.68,77.0,74.65,75.4,11796700
2005-04-27,75.6,77.18,75.5,77.04,10995200
2005-04-28,77.05,77.11,75.65,75.9,7733500
2005-04-29,77.05,77.08,75.43,76.33,7596800
2005-05-02,76.88,77.29,76.03,76.57,6554800
2005-05-03,76.78,76.96,75.93,76.47,5641900
2005-05-04,76.6,77.2,76.5,77.07,5056100
2005-05-05,78.0,78.11,75.33,75.44,10393700
2005-05-06,75.56,75.92,74.97,75.31,7233700
2005-05-09,75.26,75.46,74.71,74.98,5246400
2005-05-10,74.75,74.76,73.04,73.35,7508700
2005-05-11,73.63,73.69,72.15,73.25,6418800
2005-05-12,73.53,73.8,72.5,72.63,5879100
2005-05-13,72.53,73.86,72.46,73.15,6766600
2005-05-16,73.09,74.49,73.09,74.3,5166500
2005-05-17,73.93,74.43,73.33,74.29,4891300
2005-05-18,75.0,76.82,74.25,76.33,10046500
2005-05-19,76.5,77.64,76.37,77.16,6869300
2005-05-20,77.28,77.28,76.36,76.42,6074100
2005-05-23,76.3,76.95,76.0,76.6,4492100
2005-05-24,76.14,76.51,75.56,75.85,5574100
2005-05-25,75.42,76.03,75.08,76.01,5111700
2005-05-26,76.45,77.41,76.23,77.12,5600300
2005-05-27,77.11,77.24,76.53,77.1,3008400
2005-05-31,76.6,77.41,75.5,75.54,5253600
2005-06-01,75.57,77.5,75.57,76.85,7262800
2005-06-02,76.75,77.39,76.68,77.33,3837700
2005-06-03,77.06,77.1,75.74,75.86,5913800
2005-06-06,75.8,75.9,74.92,75.02,5366200
2005-06-07,75.0,76.09,75.0,75.1,4984000
2005-06-08,75.15,75.4,74.63,74.8,4096400
2005-06-09,74.58,75.47,74.23,74.98,4289100
2005-06-10,74.75,75.05,74.1,74.77,4332800
2005-06-13,74.5,75.93,74.38,75.02,5539000
2005-06-14,75.05,75.43,74.73,74.91,4066600
2005-06-15,75.7,76.5,74.89,76.3,6914300
2005-06-16,76.4,77.25,76.31,77.01,7352000
2005-06-17,77.7,77.73,76.4,76.44,7172000
2005-06-20,76.03,76.98,75.57,76.55,3557300
2005-06-21,76.7,77.0,76.11,76.37,4690200
2005-06-22,76.83,77.49,76.67,77.29,5678600
2005-06-23,76.81,76.97,75.06,75.38,7263400
2005-06-24,75.17,75.4,74.0,74.04,8565600
2005-06-27,74.01,75.86,73.5,73.91,6317900
2005-06-28,73.83,75.28,73.45,75.25,7897900
2005-06-29,75.26,75.68,74.62,74.74,5288700
2005-06-30,74.8,75.49,74.07,74.23,5618200
2005-07-01,74.3,75.33,74.3,74.7,4088100
2005-07-05,74.38,74.97,74.16,74.8,4989600
2005-07-06,74.8,76.15,74.4,75.79,7732100
2005-07-07,75.15,77.53,75.0,77.38,10492800
2005-07-08,77.38,79.52,77.14,79.37,13047400
2005-07-11,79.4,79.52,78.52,79.0,6911600
2005-07-12,79.2,80.49,79.18,80.06,10313600
2005-07-13,81.54,81.75,80.8,81.37,10468800
2005-07-14,82.0,82.67,82.0,82.44,8287400
2005-07-15,82.43,82.75,81.52,82.36,7190900
2005-07-18,81.99,82.54,81.68,81.88,6439900
2005-07-19,84.69,85.11,83.71,83.74,12889100
2005-07-20,83.2,84.96,82.99,84.64,8941300
2005-07-21,84.6,84.95,83.4,84.4,7392500
2005-07-22,83.98,84.63,83.86,84.43,4311200
2005-07-25,83.98,84.52,83.92,84.24,4118200
2005-07-26,84.15,84.35,83.85,84.16,4197200
2005-07-27,83.8,84.13,82.81,83.88,4494200
2005-07-28,83.55,83.97,83.27,83.87,3972800
2005-07-29,83.3,83.95,83.22,83.46,3852500
2005-08-01,83.0,83.85,82.85,83.41,3416000
2005-08-02,83.27,83.86,83.04,83.35,5022000
2005-08-03,83.31,84.2,83.11,84.12,3945700
2005-08-04,83.75,83.89,82.98,83.18,4532800
2005-08-05,82.75,83.74,82.73,83.4,3454000
2005-08-08,83.41,83.89,83.02,83.28,3927600
2005-08-09,83.4,83.95,82.94,83.59,3649400
2005-08-10,83.65,84.01,81.97,82.02,5127200
2005-08-11,81.93,82.75,81.62,82.65,4281300
2005-08-12,82.15,82.66,82.06,82.19,4103100
2005-08-15,81.9,82.94,81.61,82.51,3140700
2005-08-16,82.07,82.43,81.09,81.15,4093100
2005-08-17,81.4,81.94,80.84,81.34,4277600
2005-08-18,81.1,82.0,80.8,81.14,3481900
2005-08-19,81.36,83.63,81.16,82.78,6202700
2005-08-22,82.75,83.35,81.85,82.61,5017500
2005-08-23,82.7,83.14,81.6,82.06,3775100
2005-08-24,81.53,82.4,81.23,81.33,4204900
2005-08-25,81.45,81.45,80.72,81.1,3433900
2005-08-26,80.81,81.1,80.26,80.34,4704500
2005-08-29,80.0,81.75,79.9,81.37,3792400
2005-08-30,81.0,81.0,79.98,80.52,5340100
2005-08-31,80.35,80.79,79.87,80.59,4582200
2005-09-01,80.16,80.32,79.34,79.57,6121500
2005-09-02,79.5,80.01,79.5,79.5,3489700
2005-09-06,79.9,81.19,79.46,81.13,4562200
2005-09-07,80.7,81.13,80.32,80.94,3978400
2005-09-08,81.28,81.52,80.5,80.86,4019500
2005-09-09,80.86,81.49,80.52,81.39,3717100
2005-09-12,81.03,82.11,81.0,81.44,3556600
2005-09-13,81.49,81.49,80.51,80.78,4418600
2005-09-14,80.85,81.4,80.42,80.49,3963800
2005-09-15,80.43,80.65,79.67,79.96,4540400
2005-09-16,80.38,80.5,79.83,80.29,6606100
2005-09-19,79.74,79.98,79.01,79.39,4984400
2005-09-20,79.27,79.65,78.63,78.7,6742000
2005-09-21,77.95,78.46,77.37,77.57,6668700
2005-09-22,77.56,78.5,77.3,78.21,6470400
2005-09-23,77.7,78.11,77.5,77.99,4959100
2005-09-26,78.31,78.41,76.93,77.41,5284900
2005-09-27,77.17,78.6,77.16,77.98,5150000
2005-09-28,78.06,79.73,77.98,79.5,6950900
2005-09-29,79.25,80.55,78.87,80.42,5687500
2005-09-30,80.02,80.5,79.97,80.21,5092800
2005-10-03,80.22,80.6,79.5,80.43,5106500
2005-10-04,80.65,81.47,79.93,80.06,5991200
2005-10-05,80.11,80.68,79.56,79.79,4644800
2005-10-06,79.82,80.27,78.7,79.69,7246500
2005-10-07,80.25,81.12,80.09,80.44,5917400
2005-10-10,81.24,82.1,81.08,81.19,7441900
2005-10-11,82.25,83.52,81.97,83.18,9110000
2005-10-12,82.75,82.93,81.95,82.2,7106100
2005-10-13,81.7,83.2,81.7,82.22,5037400
2005-10-14,82.6,82.71,81.6,82.41,4885900
2005-10-17,82.36,82.99,81.93,82.59,6512700
2005-10-18,84.33,84.6,83.35,83.45,11351800
2005-10-19,82.41,84.2,82.38,84.15,6881300
2005-10-20,84.0,84.19,82.88,83.17,5208900
2005-10-21,83.08,84.53,82.91,83.36,5711600
2005-10-24,83.15,83.61,82.6,83.59,5224100
2005-10-25,83.08,83.95,82.68,83.44,5271800
2005-10-26,82.97,83.87,82.72,82.95,3957600
2005-10-27,82.53,82.93,82.25,82.4,3521600
2005-10-28,82.32,82.43,80.5,81.48,6344700
2005-10-31,81.51,82.3,81.3,81.84,6612300
2005-11-01,81.85,82.15,81.29,81.64,5024200
2005-11-02,81.2,81.89,80.64,81.05,6280000
2005-11-03,81.55,83.03,81.31,82.86,6991600
2005-11-04,82.91,83.3,82.65,83.01,3391000
2005-11-07,83.1,83.85,83.07,83.6,4347600
2005-11-08,83.41,83.9,83.11,83.17,3532600
2005-11-09,82.71,83.33,82.49,82.85,3885300
2005-11-10,82.7,84.3,82.3,84.11,4440000
2005-11-11,84.2,84.84,84.15,84.58,4671200
2005-11-14,84.25,85.0,84.11,84.44,3670600
2005-11-15,84.03,85.9,84.03,85.49,6610100
2005-11-16,85.45,86.58,85.0,86.57,6265900
2005-11-17,86.18,86.98,85.76,86.89,5023700
2005-11-18,88.0,88.0,86.89,87.74,7472800
2005-11-21,87.6,87.87,87.01,87.48,4309300
2005-11-22,86.88,88.08,86.88,87.99,5249100
2005-11-23,88.12,89.39,87.95,88.8,5145100
2005-11-25,88.95,89.32,88.62,88.8,2193300
2005-11-28,88.8,89.43,88.75,89.13,4940100
2005-11-29,89.18,89.94,89.02,89.13,4781600
2005-11-30,89.05,89.64,88.7,88.9,4990400
2005-12-01,89.15,89.74,89.05,89.27,4201800
2005-12-02,89.0,89.15,88.36,88.62,4305500
2005-12-05,88.4,88.65,87.71,88.47,3736100
2005-12-06,88.56,89.84,88.56,89.11,4692700
2005-12-07,89.0,89.92,88.45,88.75,4103100
2005-12-08,88.57,88.91,86.67,87.51,5542900
2005-12-09,86.8,87.1,86.33,86.96,6246800
2005-12-12,87.01,87.35,85.76,85.99,5830000
2005-12-13,84.5,84.9,83.5,83.71,11951800
2005-12-14,83.65,83.95,82.95,83.15,6703600
2005-12-15,82.88,83.63,82.75,83.53,5686700
2005-12-16,83.89,84.0,83.0,83.42,5830400
2005-12-19,83.23,83.6,82.65,82.76,4709000
2005-12-20,82.95,83.1,82.06,82.49,5093800
2005-12-21,82.46,84.0,82.46,83.15,6601200
2005-12-22,82.85,83.23,82.3,83.19,6327600
2005-12-23,84.0,84.2,83.39,83.49,3515200
2005-12-27,83.48,84.5,82.89,83.01,4196800
2005-12-28,83.1,83.57,82.8,83.09,3510200
2005-12-29,82.8,83.06,82.22,82.46,3742800
2005-12-30,81.85,84.17,81.56,82.15,4555400
2006-01-03,82.45,82.55,80.81,82.06,11418400
2006-01-04,82.2,82.5,81.33,81.9,9465000
2006-01-05,81.4,82.9,81.0,82.5,7019600
2006-01-06,83.95,85.03,83.41,84.94,7953100
2006-01-09,83.9,84.25,83.38,83.75,6392300
2006-01-10,83.15,84.11,83.12,84.11,5216800
2006-01-11,84.37,84.81,83.4,84.17,5686200
2006-01-12,83.82,83.96,83.4,83.57,4389000
2006-01-13,83.0,83.45,82.5,83.26,6515200
2006-01-17,82.8,83.16,82.54,83.02,7482300
2006-01-18,84.0,84.7,83.52,83.88,10464000
2006-01-19,84.25,84.39,83.02,83.1,5829000
2006-01-20,83.04,83.05,81.25,81.33,8157400
2006-01-23,81.33,81.92,80.92,81.4,5402000
2006-01-24,81.39,82.15,80.8,80.82,5584600
2006-01-25,81.05,81.62,80.61,80.96,6014600
2006-01-26,81.5,81.65,80.59,80.7,5902500
2006-01-27,81.0,81.77,80.75,81.11,5706600
2006-01-30,81.02,81.81,80.91,81.69,4748200
2006-01-31,81.5,82.0,81.17,81.35,5523300
2006-02-01,80.9,82.24,80.65,82.04,5230600
2006-02-02,81.45,81.59,80.9,81.23,5621400
2006-02-03,80.55,80.77,79.72,79.97,9337500
2006-02-06,79.94,79.95,78.93,79.53,6445800
2006-02-07,79.5,80.19,79.3,79.95,5008300
2006-02-08,80.3,80.9,80.24,80.79,4635300
2006-02-09,80.4,80.8,79.5,80.38,7008600
2006-02-10,80.4,81.46,80.2,81.27,5184800
2006-02-13,81.33,81.91,80.18,80.48,5154800
2006-02-14,80.55,81.45,80.35,81.15,5803200
2006-02-15,80.86,81.5,80.5,80.83,4837000
2006-02-16,80.68,80.91,80.13,80.9,5104400
2006-02-17,80.91,81.03,80.13,80.7,4581500
2006-02-21,80.1,80.75,79.97,80.49,5230700
2006-02-22,80.0,81.65,79.97,81.34,4987600
2006-02-23,81.2,81.34,80.04,80.21,4676700
2006-02-24,80.65,80.65,79.85,80.14,3608400
2006-02-27,79.97,80.89,79.95,80.49,3504000
2006-02-28,80.1,80.55,79.71,80.2,4962000
2006-03-01,80.2,80.81,79.78,79.94,4612000
2006-03-02,79.55,80.21,79.54,80.01,4081700
2006-03-03,79.51,80.83,79.51,80.01,4038400
2006-03-06,79.91,80.64,79.9,80.04,4536100
2006-03-07,80.01,80.79,79.86,80.3,4019600
2006-03-08,80.25,81.6,80.25,81.2,5288800
2006-03-09,81.15,81.98,80.8,81.03,4020800
2006-03-10,81.03,82.25,81.03,81.63,4638100
2006-03-13,81.56,82.4,81.45,81.93,4413600
2006-03-14,81.51,82.99,81.47,82.88,4382900
2006-03-15,82.65,83.76,82.64,83.41,5201900
2006-03-16,83.43,83.72,82.61,82.88,3969400
2006-03-17,83.35,83.41,82.82,83.3,5924000
2006-03-20,83.11,83.75,82.99,83.55,3465200
2006-03-21,83.82,84.99,83.58,83.86,6536100
2006-03-22,83.66,84.68,83.52,84.45,4747500
2006-03-23,84.23,84.27,82.93,83.2,4803300
2006-03-24,82.99,83.72,82.99,83.36,3904500
2006-03-27,82.98,83.26,82.58,83.1,3492500
2006-03-28,82.86,83.39,82.29,82.44,4415100
2006-03-29,82.2,83.55,82.2,83.14,4057900
2006-03-30,82.88,83.7,82.83,83.19,4112000
2006-03-31,82.95,83.6,82.29,82.49,5023700
2006-04-03,82.72,83.59,82.65,83.07,3827400
2006-04-04,83.05,83.78,82.8,83.45,3611600
2006-04-05,83.33,84.45,83.32,84.19,5069700
2006-04-06,83.7,84.32,83.36,83.81,4738500
2006-04-07,83.6,83.8,82.44,82.5,5210800
2006-04-10,82.27,82.74,82.0,82.1,3428300
2006-04-11,81.83,82.06,80.71,81.16,5749400
2006-04-12,81.1,81.37,80.63,80.79,3389000
2006-04-13,81.18,82.6,81.08,81.95,4535500
2006-04-17,81.92,82.92,81.39,81.7,4237500
2006-04-18,81.89,83.53,81.64,83.31,7275600
2006-04-19,83.95,84.0,81.26,81.89,9690400
2006-04-20,81.65,82.85,81.64,82.05,5941600
2006-04-21,82.49,82.5,81.38,81.65,5743200
2006-04-24,81.3,82.41,81.1,82.12,4660200
